text_clean,label
lúc trc st hát nghe vài lần mới rõ lời đấy nhưng ngta vẫn nổi_tiếng còn mấy ban khong_thích thì đừng nghe ngộ ghê,0
giáo_án lập kênh mới đến đâu roi thầy,0
đúng là nóng thật pp anh_em toi đi tắm,0
quản_lí fan cứng,0
cởi thì cởi mẹ không thì mặc mẹ vào,1
bạn là tộc_trưởng nói cái gì chung toi nhỏ tin,0
người để yêu khác người để cưới nhiều lắm,0
que có cờ khong,2
chuyện tình ngày_xưa a_độ đi tán gái tán phải cô tên trang,0
lâm_đình_khoa mạnh_mẽ lên anh ây,0
té ghế khong,0
cáp_quang vn chất vai lon,0
thăm mỹ_tên vì_vậy chị,0
boy lion tập_tành nói dzị sang,0
hao_hao giống gờ_đờ gông đấy các em hiểu khong,0
tao vào xem chỉ vì ấn_tượng búp_bê phía sau bà linh,0
chao chi dep,0
cúm mùa không đâu các cháu,0
dmcs,2
đúng thực_sự,0
tạm dừng dùng facebook làm gì anh ơi mặc_kệ miệng lưỡi thiên_hạ họ nói gì thì nói đâu phải là người cuộc đâu vì_vậy anh hãy tiếp_tục sử_dụng facebook đi để còn biết trên facebook anh đang bị cđm chửi sml chứ,2
tính chúng_nó là dân buô bán thôi mấy ông ơi,0
ba bá_dơ,2
ủa p11 đâu p10 cái lên p12 luôn,0
tot anh,0
vai lon cứ thấy cờ lạ_lạ là bảo_cờ phản_động,0
ditme mặt thầy cung_thần thái_vãi lon,0
mỗi mình khong thấy thì phải,0
nhất_trí ơi,0
nhìn các bạn ấy đá bóng mà mến_phục thầm nghĩ nước mình từ chính_trị kinh_tế giáo_dục y_tế giao_thông mà cứ làm như bóng_đá nữ chắc_chắn nước ta sẽ không tụt_hậu tận đáy đến thế và dân_cung không oán_hận đến thế,0
muốn biết fb tên quá,0
chẳng_lẽ nó không xem máu đó có phù_hợp để truyền không,0
dạ đtrai quá abe,0
bảo_quyết nghiêm_túc ghê,0
xuân đất khách quê người xuân vì phải chạy giặc nhưng giặc ngoại lại thì tổ_tiên kiên_cường chống_trả ác giặc lại chính là dòng máu đồng_bào,0
thằng nidalee,0
søçø kåkå mắt hí duy_quyền duy_kha sờ sơn_ơn đẹp nè,0
phim séc hả,0
mẹ mãi đẹp,0
dit me lũ_quan tham_bán nước,2
thẻ này ngoài học_viện cắm 60 tr,0
ông trần dần nào về việt_nam nhớ rủ như quỳnh đi cùng rực_rỡ,0
thích bác quá,0
thư ngọc lê_sever nào thế,0
nhin em chuyen co_duyen,0
sống chậm thôi mọi người,0
chuyên_môn của bả là đi bắt lăng_quăng trừ_hại dân,0
ho ông khùng trần dần nói xàm lúc nầy vậy,2
tot nha,0
mua đồ quanh_năm đồng_nghĩa với việc mua đồ tết rồi đó,0
ngọc nữ trần_minh_chiến chị_em coi cẩn_thận đừng ngoài,0
một từ miêu_tả phim này,0
ad tính đâm nên nhớ là lúc đó nhật đã đa_đảng rồi khong làm thì moi mấy cái này lên làm gì để xúi_dục mấy thằng nhóc làm rồi vỗ_tay,0
tao cười,0
mãi_mãi một huyền_thoại faker tuổi so với thầy,0
trend này việt_nam đi cả thập_kỷ rồi nha bọn hàn,0
anh đang bay nhá,0
phạm thanh_tùng vinh_fan ars hả,0
và rồi nước_ngoài sẽ mua bản_quyền và công_thức về để chế_cái này gọi_là chảy_máu chất_xám,0
trần dần đây,0
quang_minh xạo_lồn vừa_phải,2
chậm lại đi moi,0
mặc quần vào nha,0
gia cát lồn,2
bò tv nó điên_á,2
luyến nguyễn_mốt e_voi chị xin đây hốt rác khong chị,0
chủ đầm tôm alaska cua_hoàng_đế nhìn chất vai lon,0
sợ luôn,0
thảo jamie a_độ chị trang đó ảnh thiệt,0
gần phim như này chưa thầy,0
phúc báo dịch thì sát_đít mà đi du_lịch như đéo có chuyện gì rồi mang về việt_nam đéo hiểu mấy đĩ nhà giàu này,2
ribi,0
ghi thêm chữ toi chị may_nua,1
hoa bỉ ngạn biết,0
ăn_nói bậy_bạ ông trần_dan bây_giờ hãy stop dùng tiep_tục nữa dat diều là gian ác,1
hòm đang chờ,2
buồn nào rồi sẽ,0
hôm cn gặp ông phố đi bộ với người_yêu nhé,0
dạ,0
dễ thg,0
đm bực_bội_tức tối cay_cú rồ người lên rồi mà khong cất lời ca_xả cơn tức_thì khác éo gì ngậm c_ức vẫn thấy thơm,1
bông khong bông trái khong trái âm_binh,1
này đúng là sạo lồn phương củng_khong chừa_phương nào hết,2
bạn này có phải là người khác nỗ_lực để xắm oto bạn ngồi tránh mưa phải không,0
tuổi_thơ của clear,0
tức ngực khó thở là biểu_hiện để phân_biệt giữa cảm cúm bình_thường với covid 19 mà cô này không khó thở vẫn bị_nhở bị chưa nặng có rành giải_thích em với các bác biểu_hiện bệnh kiểu này khó nhận_biết lắm,0
top1 kicm ca_sĩ hát trên giọng hát của người khác,2
dmcsvn,2
la_hoi cứu nước khong,0
đà_nẵng thì nghĩ đầu tuần roi,0
dùng có mọc tóc dài giống thầy đuoc không,0
dit me may,2
như gala táo_quân cuối năm của ta thôi,0
ước gì phỏng_vấn cô tiếng coi mới đã thích cô quá,0
sửa ngay là quản_lí page,0
tiếp clip đi anh châu_oiw 33 hóng clip mới của cô quá,0
mày nói đấy son_henry,0
osaka hôm bữa có đi biểu_tình hơm,0
from mixigaming with love,0
má ơi làm sau minh_dám đi tập gym đây gâp mấy anh này chất đấm là chết quá,0
chi_hiếu chị đất nhiều quá em xinh_một cái nên nhà đi chị_em nghèo lắm chị ơi,0
chị yêu xin các chị linh cá_lóc bài_học để làm guong các viet_kiều khác,0
ghét chứ toi thấy bà linda này dethuong mà,0
chị minh_hiếu ơi đánh_son đập,0
năm em chưa đóng học_phí,0
xin vd bn ơi,0
trịnh_quang công đấy ngta còn muốn sống như đứa trẻ kìa ck,0
nghe rất quang_trung nhưng lại rất nguyễn_huệ,0
học_trò của thầy bị nhiễm của thầy là đúng roi,0
chau nguyen,0
có ưi,0
nhờ thầy mà giáo_án susan vẫn tuyên_truyền rộng_rãi khắp cả nước,0
chồ ui ăn_mặc sẹt si quá chị minh_hiếu ơi,0
nhật_ký yêu nước nói vấn_đề này rất chính_xác vì làm cán_bộ công_chức bộ_máy nhà_nước mới có nhiều cách tham_ô nhũng_nhiễu hối_lộ chạy_chọt và manh_mún thì mới có biệt_phủ siêu xe,2
bệnh đã cái về vn hà,0
vẫn thua sky,0
má chị chết để lại 100 cây dzàng chị giào luôn,0
dân sai nhé từ đầu đã sai rồi,0
tứ_chi phát_triển mà não_đéo phát_triển,1
bắt chi nhà nó giàu mà,0
đụ đĩ mẹ chúng may đừng có nhai đi nhai lại duoc_khong con_người chứ có phải trâu bò đâu mà có cái câu nhai mãi mà chả có cái ý_nghĩa con_cặc gì cả,2
vui_vẻ khong quạo,0
lam_lam nhiều bị mà chưa phát_hiện thì giống như người bị dịch nè,0
hp chưa kìa,0
nhật anh vui thôi đừng có vui quá khong thôi lại mất vui_nhe,0
mới biết rằng trên đời có so giống giống sam,0
cực_kì tp,0
mixifood đi cùng độ phùng dragon,0
ban_đầu bả bực_vụ kỳ_thị việt_kiều mọi người biết xuất_phát từ đâu mà khong,0
mù mắt người xem vai lon,0
luôn ủng_hộ những nhà_báo đăng tin minh_bạch không khoan_nhượng như_vậy,0
đào cái đầu khong có não của ad àh,2
cô yêu của chung toi conn,0
ý_kiến cái củ cải lên phường mau,1
ăn rồi cứu tú_cứu mà ăn_lon,0
coi kênh thầy đéo bh bật loa ngoài,0
liệt_dương luôn thì còn làm_ăn được gì nữa,0
nghe một hồi xong vẫn hiểu phụ_nữ cần gì,1
thu uyên vì tiền khoảng thời_gian cách_ly có_thể kiếm biết_bao_nhiêu tiền có gì mà khó hiểu,0
thầy mới mua cái áo vui quá,0
chứ không xóa kênh cũ thầy,0
toi thấy thương_ổng luôn á_voi,0
bv quận hân_hạnh đồng_hành cùng chương_trình nài,0
chỉnh_sửa quá đáng abe,0
mong năm thầy vẫn giữ vững phong_độ và tiếp_tục là ng gác cổng kc,0
miệng ba chua hêt_nghiệp tao_nghiệp nua roi_phu ni gì ma_tho tức_miệng co_doi thui_nua,2
có muốn mần thịt ông châu_khong,0
nhìn cô đẹp như katy perry,0
minh_hiếu quá người_mẫu đó chửi nhưng dịu_dang chửi nhưng dễ nghe nhất là bài quyền của em nhìn mà yêu lám,0
chứ tưởng đổi_giáo_an tf 0156,0
mua son về cô pandathai đi thầy,0
em hâm_mộ cô ba minh_hiếu lắm,0
cờ vàng giống cờ của nước catalan anh_em,0
đất_nước sẽ đi đâu về đâu đám bộ_trưởng tổ_trưởng tổ tư_vấn của thủ_tướng toàn là đám vô_học lưu_manh giả_danh trí_thức thời_đại súc_vật lãnh_đạo con_người đây mà,2
tập cover khong may ngọc thủy,0
anh thái mua khẩu_trang gấp thôi tự bảo_vệ mình nhó,0
chỉ mong thủ_tướng chính_phủ phạt nặng những con_người vô_ý_thức và cách li tất_cả những con_người đi máy_bay và đặt_chân xuống sân_bay việt_nam đặc_biệt phải cách li tất_cả người anh,0
chào bố_con là dâu bố đây,0
cây xn lần xong vẫn phải theo_dõi cách_ly nữa_ý roi xn tiếp,0
bác phúc_chịu tắm là dân hà_tĩnh mở thêm xuất hải_sản bác ăn free,0
nghèo thì sẽ hèn,0
film có kristen luôn được bảo_chứng về chất_lượng là dở là cực_kì dở,0
khinh ng khẩu_nghiệp sân si có ngày tr bà ăn_xin đấy nha khong có đất mà chôn_thân đấy,2
nó có sài_gòn đâu mà tìm,0
mọi người em hỏi hôm 15 em khong điểm_danh ngày_mai em vào điểm_danh bù lại có được khong vậy mọi người,0
nhờ thầy đấy thank thầy thầy sena,0
đẽ tot,0
vãi,1
mặt anh như_vậy rồi dám trao cái gì anh,0
tao vừa thấy thằng lâm_thồn sủa mà xóa cmt nhanh thế,2
có lộc lắm đây naz,0
như th điên_xóm tau,2
abe vui lên đi,0
lói_dối thì bị làm_sao,0
được anh ưi,0
phúc du_rap là đỉnh vai ca lon luôn,0
trend qq gì mà lạ_lấm cãi_lộn cát không,1
thằng nào kêu tao dạng háng leo rank là ăn ban_nha,0
nguyễn thùy_giang đỡ đi,0
phan_thị huyền_trang ban ơi mình xin ảnh chó,0
đang chăn trâu mà mấy bác bắt chụp ảnh,0
đm xạo lồn fuck,2
quá là ối zời ơi,0
tối bảo_sói hát khều_donate đi anh ưii,0
tấn lộc nguyễn,0
em thấy sự hi_sinh của cô nhưng chưa thấy thành_công của thầy,0
cực_kì thuyết_phục,0
vét trắng đẹp đấy,0
cực_kì thuyết_phục,0
cô miền tây hả cô hieu,0
hanh viet quá là chí_lí anh ơi,0
anh vừa sạc_pin vừa đọc những dòng mọi người chửi anh mọi người nói gì anh biết hết anh thấy hết trái_tim của bảo_bối bị tổn_thương có chàng trai viết lên face,0
đéo,1
làm thẩm_mỹ đẹp_trai quá muốn làm_quen với em ấy,0
được vai lon anh ơi,0
tuấn kiệt,0
vai lon thế mà vn mình cứ tự_nhục thôi giờ mình thấy bọn nó còn biến_thái hơn mình,1
cái này là luật_ngầm lâu_nay rồi bán trên vỉa_hè khong chung toi nó ăn thì chung toi nó phá,0
comment dạo để fan cứng,0
anthony mark luật không cho_phép bạn hồ_sơ bênh_án công_khai nào hết mới công_khai,0
chửi kinh_thế chửi nhau lên lv,0
may quá mỗi lần chơi đồ bọn mình toàn gửi hết điện_thoại quầy lễ_tân,0
hóng,0
cực_kì thuyết_phục,0
thích chị quá chị nói_chuyện dễ_thương quá,0
sau kì nghỉ_hè đi khai_giảng thì cờ rớt chụp ảnh ôm nhau cùng ny,0
hi_hi,0
chơi chơi,0
trường xuân roi xong ban tui có đến đây khong vậy,0
các bạn xem tin_tức nên chọn_lọc kỹ đừng thấy topic rồi bay vào chém gió xem ngày đăng tin còn bác thăng_cung chỉ là con_người không phải là thần_thánh nên không lúc mà giải_quyết hết được mọi sự_vụ page này dạo này post bài mang tính khiêu_khích quá,0
coi như xong các cầu_thủ không nên vui_mừng quá sớm không_khéo lại xôi hỏng_bỏng không lũ chúng_nó tiền_của nạn_nhân chất_độc da_cam trẻ_em tàn_tật đồng_bào lũ_lụt tiền trợ_cấp xh,2
em nghĩ thầy phải đổi tên thành 781,0
còn a_việt a_việt đang mong a_tiệp hồi_âm,0
chúng_ta là người việt_nam mà yêu_thương và đoàn_kết nhau quá_khứ hãy vào dĩ_vãng để xây_dựng đất việt ngày_càng vững_mạnh,0
các bác em biết câu nói này của em ngớ ngẩn_tí nhưng_mà càng lớn_tùng sói càng trẻ hơn,0
ú_òa linh_đậu,0
mẹ chứ hk phải vợ đâu,0
đi mĩ là phải vậy,0
chị dễ_thương quá rất thích chị,0
già mà non,0
sịn quá trời,0
mấy đứa giàu thường rất thích đi dạy đời người khác,2
tưởng quần_hở khe như a_bảnh là đẳng_cấp rồi không ngờ anh tiệp có quả quần_đẳng_cấp hơn mặc như không mặc minh_duy,0
mùa dịch có trần dần lên sóng là thấy vui rồi,0
anh tôi ngầu lòi,0
sặc mùi,0
cái mỏ y_như mỏ của susan 0175,0
chàng phù_thủy,0
mat lon linh_ca loc choi xuong_lam,2
hán hóa từ_từ,1
boss này lắm fan quá,0
đây nè_tâm linh_khong đùa được đâu,0
giọng anh trung_b52 thánh_thót vãi lồn,0
vương_bảnh may hóng khong,0
văn quý_check ib xin vd với,0
có bút nào size 18 cm thì ib toi đặt nhé ad,0
theo_dõi hai ngày để_ý từng góc quay mỗi lúc hướng về refund quả_thật rất đáng tiếc anh nhưng_mà dù gì mọi chuyện rồi anh lần này có_thể bỏ_lỡ nhưng lần sau nhất địng phải cố_gắng nhé hy_vọng mùa refund sẽ lại bay tiếp_chúc anh và refund sẽ thành_công trên những giải tiếp_theo,0
ngân_quỹ dân đóng bị rút cạn roi các bác phải tìm cách rút trực_tiếp từ túi dân thôi,2
thoái thác nha,0
lúc trc nó lập_trang này khong vấn_đề mỗi lần nó đăng là cả mấy nghìn lượt like giờ bạn thấy đấy đường này giờ nhìn lại nó có 88 cái like thôi thì mình cung_bố thí nó like coi như công_pót bài,2
các bạn cố lên để lên làm chủ_tịch ngta làm mình khong làm hố hố,0
chơi lớn,0
đụ mé mình vừa đăng clgt_độ said,1
thoại trần chính_tã chó chê_mèo lắm lông gạch_đá đủ xây nhà chưa ban,2
kewt,0
thế ông,0
cố lên việt_nam ơi,0
bùi_đức_hậu cr nó còn nói với bạn thì nó lại quê vai lon,0
họ chọc nó một_chút mà nó đòi bắt họ nhét vào lon tum tóc chùi chùi cái đầu thì bây_giờ nó chửi cả nước vn vậy thì hãy thực_hiện như nó hù họ vậy,2
đức nguyên_phạm nỗ_lực thôi,0
cháu yêu bác dần lắm cháu chúc bác mạnh khỏe để còn diễn hài cháu coi,0
thủ_tướng thì lấy đâu ủng_hộ nhiều lại bảo là lấy tiền của dân ủng_hộ tội mấy bác làm lãnh_đạo quá có tiền mà khong giám_tiêu toàn gửi ngân_hàng nước_ngoài,2
báo_chí vn như cái củ căc vậy chung toi nó có có cháu có ba có mẹ mà ăn_ở khong có đức thôi nhà mẹ di_học làm mẹ gì an nói xạo xược ăn_khong nói có mà cung_bày đặt đẻ giáo_dục di_học đm_toi khinh_cái xã_hội vn khinh cái đám báo_chí,2
chị minh hiểu tẩy_chay chị ba chuyen gạt người,0
như quỳnh bởi ta núa iu thưn cạu quá nhèo,0
thấy nước ngta thấy ham nhìn lại xứ vịt ngan chán,1
tưởng xuân hiển_vai ca lon ba chó,2
nguyen xuan thanh_hít keo chó là ngáo keo chó chứ,0
trời ơi đẹp ghê luôn bóng mịn căng nữa,0
ủa đáng_lí gà phải là abe chứ,0
chi đep lắm,0
may nói_láo chứ,2
lê thành trung_học_trò lồn,2
dat bọn cktp nó cmt trôi cả cmt của anh đi rồi,0
xit đang chờ nó sẵn rồi bạn,0
thế thì bên asia entertainment thuê về được hơn chứ thuy nga mà thuê ông này thì có mà bị kick khỏi vn ông dần vẫn mang tính phản_động mà,2
animus vi_trùng,0
mỹ_hạnh trend mới,0
sếp nghèo là em đào đất ăn đóa,0
mất_cắp thường là sân_bay đi hoặc sân_bay quá_cảnh vì mấy chỗ đó nó mới soi hành_lý để kiểm_tra còn về nội_bài thì hành_lý chỉ bốc xuống rồi trả hành_khách thì mà biết cái vali nào có gì mà nó móc,0
mún giết hả_mại chơi mất dại dừa hahaha kao bị quài nên kao bít bớt đắc_thắng nha bít,0
thứ dô diên,2
lee sin lạy_hồn,0
ông ơi tôi xin video khong,0
chang_le la_toi nhan,0
lời hứa mấy ông này như trò hề còn nhớ cái ngày ông dũng lên làm thủ_tướng ông ấy hứa nếu khong xóa nạn tham_nhũng thì sẽ từ_chức và thực_tế thì nạn tham_nhũng tăng lên còn ông có từ_chức mẹ gì đâu,2
